"","autoctr","StockCode","sciname","ReproducRefNo","ReproMode","Fertilization","MatingSystem","MonogamyType","MatingRefNo","MatingQuality","Spawning","BatchSpawner","SpawnModRef","RepGuild1","RepGuild2","ParentalCare","ParentalCareQ","ParentalCareRef","RepAquarium","RepAquaRef","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","AddInfos","TS","SpecCode"
"746",8645,43412,"Orthochromis mazimeroensis",28906,NA,NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1999-04-12T00:00:00.000Z",NA,"1999-04-12T00:00:00.000Z",NA,NA,"A mouth brooding species. A ripening female of 5.2 cm SL contained 24 eggs of about 3 mm diameter in the abdominal cavity.",NA,52117
"747",8646,43414,"Orthochromis mosoensis",28906,NA,NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1999-04-12T00:00:00.000Z",NA,"1999-04-12T00:00:00.000Z",NA,NA,"A mouthbrooding species. The ovaries of a ripening female of 5.36 cm SL contained only 15 eggs.",NA,52123
"748",3840,7155,"Orthochromis polyacanthus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6834
"749",3063,7185,"Orthochromis torrenticola",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6864
"750",8648,43418,"Orthochromis uvinzae",28906,NA,NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1999-04-12T00:00:00.000Z",NA,"1999-11-16T00:00:00.000Z",NA,NA,"A mouthbrooding species. Aquarium observations showed that  females usually brood the eggs.",NA,52136
"751",3535,6734,"Parachromis dovii",47083,"dioecism","external",NA,NA,NA,NA,NA,1,80566,"guarders","clutch tenders",NA,NA,NA,NA,NA,10,"1998-01-14T00:00:00.000Z",2,"2009-03-19T00:00:00.000Z",NA,NA,"Produces about 1000-1500 eggs. Altruism with males of other species while tending the young. This updates previous informations from Ref. 7335.
Min. 1000 eggs, sexual maturity is reached at 15 months and 20 cm (Ref. 2060).",NA,6413
"752",3977,7625,"Parachromis friedrichsthalii",7335,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,NA,NA,10,"1998-01-16T00:00:00.000Z",NA,"1998-01-16T00:00:00.000Z",NA,NA,"Produces about 500-700 eggs.",NA,7325
"753",2345,4902,"Parachromis managuensis",7335,"dioecism","external",NA,NA,NA,NA,"two seasonal peaks per year",1,80549,"guarders",NA,"biparental","1",44091,NA,NA,10,"1998-04-01T00:00:00.000Z",2,"2009-03-18T00:00:00.000Z",NA,NA,"Deposits up to 5,000 eggs on rocks and other hard substrates; both parents guard the eggs and resulting fry (Ref. 44091). Reported to deposit up to 10,496 eggs (Ref. 80549).",NA,4684
"754",2414,5000,"Parachromis motaguensis",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,NA,NA,2,"2004-03-10T00:00:00.000Z",2,"2004-03-11T00:00:00.000Z",NA,NA,"Oviparous (Ref. 205).  Subtrate guarding as a form of parental care is done by both male and female (Ref. 50828).",NA,4776
"755",4539,9103,"Paracyprichromis nigripinnis",47118,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",86760,NA,NA,1057,"2003-05-28T00:00:00.000Z",2,"2011-04-21T00:00:00.000Z",NA,NA,"Larvae of up to 1.88 cm TL are mouthbrooded by female parents ranging from 8.3 to 10.0 cm SL (Ref. 86760).",NA,8782
"756",9782,51351,"Parananochromis brevirostris",50579,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,113,"2004-02-06T00:00:00.000Z",NA,"2004-02-06T00:00:00.000Z",NA,NA,"In aquaria, a pair-bonding, cave-breeding species (Ref. 50579).",NA,61543
"757",4540,9104,"Parananochromis caudifasciatus",2060,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,NA,NA,339,"1998-07-03T00:00:00.000Z",NA,"1998-03-07T00:00:00.000Z",NA,NA,"Spawns in caves.",NA,8783
"758",9783,51352,"Parananochromis ornatus",50579,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,113,"2004-02-06T00:00:00.000Z",NA,"2004-02-06T00:00:00.000Z",NA,NA,"In aquaria, a pair-bonding, cave-breeding species (Ref. 50579).",NA,61544
"759",7601,20947,"Paraneetroplus bifasciatus",2060,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,NA,NA,1057,"2003-07-02T00:00:00.000Z",NA,"2003-07-02T00:00:00.000Z",NA,NA,"500 eggs.",NA,26782
"760",7602,20949,"Paraneetroplus fenestratus",7335,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,NA,NA,10,"1998-01-19T00:00:00.000Z",NA,"1998-01-19T00:00:00.000Z",NA,NA,"Breeding pairs lay eggs on wood, rock or in the sand.",NA,26784
"761",2347,4904,"Paraneetroplus guttulatus",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,NA,NA,2,"2004-03-11T00:00:00.000Z",2,"2004-03-11T00:00:00.000Z",NA,NA,"Oviparous (Ref. 205).  Subtrate guarding of eggs as a form of parental care is done by both male and female (Ref. 50828).",NA,4686
"762",5766,12534,"Paraneetroplus maculicauda",7335,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,NA,NA,10,"1998-01-19T00:00:00.000Z",NA,"1998-01-19T00:00:00.000Z",NA,NA,"Spawns in an open water and produces about 600-1000 fry per spawning. Both parents participate in caring the young.",NA,12208
"763",5822,12650,"Paraneetroplus synspilus",7335,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,NA,NA,1057,"2003-07-02T00:00:00.000Z",10,"2017-03-27T00:00:00.000Z",NA,NA,"Produces 300-500 fry per spawning (Ref. 7335). Reported to produce up to 1000 eggs and reach sexual maturity at 10 cm (Ref. 2060).",NA,12322
"764",4541,9107,"Paratilapia polleni",12251,"dioecism","external",NA,NA,NA,NA,"one clear seasonal peak per year",0,NA,"guarders","nesters","maternal","1",38879,NA,NA,10,"1998-03-13T00:00:00.000Z",2,"2007-12-21T00:00:00.000Z",NA,NA,NA,NA,8786
"765",3094,7239,"Paratilapia toddi",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,NA,NA,10,"1998-03-13T00:00:00.000Z",NA,"1998-03-13T00:00:00.000Z",NA,NA,NA,NA,6918
"766",4542,9117,"Pelvicachromis humilis",26488,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,NA,NA,1,"1998-04-30T00:00:00.000Z",1057,"2003-07-02T18:31:55.000Z",339,"1998-03-07T00:00:00.000Z","Spawns in caves. Female tends the clutch (Ref. 2060).",NA,8796
"767",4193,8088,"Pelvicachromis pulcher",26488,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,"Medium",7020,1,"1998-04-30T00:00:00.000Z",97,"2006-08-04T00:00:00.000Z",339,"1998-06-30T00:00:00.000Z","Spawns in caves.",NA,7778
"768",4543,9118,"Pelvicachromis roloffi",26488,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,NA,NA,1,"1998-04-30T00:00:00.000Z",339,"1998-03-07T00:00:00.000Z",339,"1998-03-07T00:00:00.000Z","Spawns in caves.",NA,8797
"769",4544,9119,"Pelvicachromis subocellatus",26488,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,NA,NA,1,"1998-04-30T00:00:00.000Z",NA,"1998-06-30T00:00:00.000Z",339,"1998-06-30T00:00:00.000Z","Spawns in caves.",NA,8798
"770",4545,9120,"Pelvicachromis taeniatus",26488,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,NA,NA,1,"1998-04-30T00:00:00.000Z",8,"2012-04-27T00:04:31.000Z",339,"1998-06-30T00:00:00.000Z","Spawns in caves. Eggs may be deposited in niches and crevices as well as below roots, pieces of bark and larger leaves (Ref. 89992).  ",NA,8799
"771",4546,9123,"Petrochromis famula",2060,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",86760,NA,NA,339,"1998-07-03T00:00:00.000Z",2,"2011-04-21T00:00:00.000Z",NA,NA,"Eggs from the cleavage phase and larvae of up to 2.05 cm TL are mouthbrooded by female parents ranging from 8.7 to 9.5 cm SL (Ref. 86760).",NA,8802
"772",4547,9124,"Petrochromis fasciolatus",86760,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",86760,NA,NA,2,"2011-04-21T00:00:00.000Z",NA,"2011-04-21T00:00:00.000Z",NA,NA,"Larvae of up to 1.94 cm TL are mouthbrooded by female parents 9.1 to 11.3 cm SL in size (Ref. 86760).",NA,8803
"773",4548,9126,"Petrochromis orthognathus",86760,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",86760,NA,NA,2,"2011-04-21T00:00:00.000Z",NA,"2011-04-21T00:00:00.000Z",NA,NA,"Eggs from the cleavage phase and larvae of up to 1.76 cm TL are mouthbrooded by female parents 9.3 to 10.7 cm SL in size (Ref. 86760).",NA,8805
"774",4549,9127,"Petrochromis polyodon",2060,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",86760,NA,NA,339,"1998-07-03T00:00:00.000Z",2,"2011-04-21T00:00:00.000Z",NA,NA,"Eggs from the cleavage phase and larvae of up to 2.83 cm TL are mouthbrooded by female parents 12.6 to 14.1 cm SL in size (Ref. 86760).",NA,8806
"775",4550,9128,"Petrochromis trewavasae",2060,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",86760,NA,NA,339,"1998-07-03T00:00:00.000Z",2,"2011-04-21T00:00:00.000Z",NA,NA,"Larvae of up to 3.17 cm TL are mouthbrooded by female parent 14.3 cm SL long (Ref. 86760).",NA,8807
"776",1311,2549,"Petrotilapia tridentiger",1672,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,339,"1998-06-30T00:00:00.000Z",NA,"1998-06-30T00:00:00.000Z",NA,NA,"Females takes the brood into her mouth and takes care of the young.",NA,2355
"777",3684,6998,"Pharyngochromis acuticeps",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6677
"778",1239,2346,"Placidochromis electra",2060,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1057,"2003-07-02T00:00:00.000Z",NA,"2003-07-02T00:00:00.000Z",NA,NA,"Female mouth brooder, about 50 eggs.",NA,2147
"779",1241,2348,"Placidochromis johnstoni",2060,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,339,"1998-07-03T00:00:00.000Z",NA,"1998-03-07T00:00:00.000Z",NA,NA,"Lays up to 120 eggs.",NA,2149
"780",1240,2347,"Placidochromis milomo",2060,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,339,"1998-07-03T00:00:00.000Z",NA,"1998-03-07T00:00:00.000Z",NA,NA,"The female is mouthbrooder.",NA,2148
"781",1293,2501,"Placidochromis phenochilus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,2305
"782",4551,9136,"Plecodus straeleni",86760,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","biparental","1",86760,NA,NA,2,"2011-04-21T00:00:00.000Z",NA,"2011-04-21T00:00:00.000Z",NA,NA,"Exhibit prolonged biparental guarding of the fry after mouthbrooding (Ref. 86760).  In a study, larvae of up to 2.18 cm TL are mouthbrooded by a female parent 10.8 cm SL long (Ref. 86760).",NA,8815
"783",1228,2320,"Protomelas annectens",2060,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1057,"2003-07-02T00:00:00.000Z",NA,"2003-07-02T00:00:00.000Z",NA,NA,NA,NA,2121
"784",1229,2321,"Protomelas fenestratus",2060,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1057,"2003-07-02T00:00:00.000Z",NA,"2003-07-02T00:00:00.000Z",NA,NA,"Female mouth brooder.",NA,2122
"785",1231,2325,"Protomelas spilopterus",53335,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",53335,NA,NA,2,"2013-01-22T00:00:00.000Z",NA,"2013-01-22T00:00:00.000Z",NA,NA,"Mouthbrooding by females (Ref. 53335).",NA,2126
"786",1230,2322,"Protomelas taeniolatus",6307,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,NA,NA,10,"1993-11-18T00:00:00.000Z",NA,"1994-10-05T00:00:00.000Z",NA,NA,"Parents practice co-operative care of young by grouping together and setting up protective stations close to one another; releasing their young and embarking upon parental care. Every protective mantle is very close to the next in such a way that young can move from one parent to the next.   ",NA,2123
"787",3089,7215,"Pseudocrenilabrus multicolor",1672,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,"High",7020,339,"1998-06-30T00:00:00.000Z",97,"2006-08-04T00:00:00.000Z",NA,NA,"Females takes the brood into her mouth and takes care of the young.",NA,6894
"788",3087,7212,"Pseudocrenilabrus philander",6307,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",6307,NA,NA,10,"1993-11-18T00:00:00.000Z",2,"2016-06-07T00:00:00.000Z",NA,NA,"Female lays batches of eggs on a substratum which the male begins to inseminate. Female collects the eggs almost immediately after laying a batch and incubates eggs in her mouth for 12-14 days at 26°C, releasing the young after which. Parent guards the young for 5-7 days, keeping them into her mouth when approached by predators or divers.  ",NA,6891
"789",4554,9140,"Pseudosimochromis curvifrons",86760,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",86760,NA,NA,2,"2011-04-21T00:00:00.000Z",NA,"2011-04-21T00:00:00.000Z",NA,NA,"Eggs from the cleavage phase and larvae of up to 2.22 cm TL are mouthbrooded by female parents 6.8 to 7.6 cm SL in size (Ref. 86760).",NA,8819
"790",1313,2557,"Pseudotropheus elongatus",1672,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,339,"1998-08-20T00:00:00.000Z",10,"1998-08-20T00:00:00.000Z",NA,NA,"Produces up to 37 eggs.",NA,2363
"791",1314,2558,"Pseudotropheus fainzilberi",1672,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,339,"1998-08-20T00:00:00.000Z",10,"1998-08-20T00:00:00.000Z",NA,NA,NA,NA,2364
"792",1305,2539,"Pseudotropheus joanjohnsonae",1672,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,339,"1998-06-30T00:00:00.000Z",NA,"1998-06-30T00:00:00.000Z",NA,NA,NA,NA,2345
"793",1306,2540,"Pseudotropheus johannii",1672,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,339,"1998-06-30T00:00:00.000Z",3,"2002-11-08T20:08:43.000Z",NA,NA,"Maternal mouthbrooders; males establish territories and maintain a harem of females; female deposits eggs and picks them up in the mouth for incubation; male spreads out his anal fin showing the ""eggs pots""; the females  mistake these spots for her eggs and try to also take them inside her mouth; the male then releases his milt and the female takes them in, thus fertilizing the eggs inside her mouth (Ref. 44091). ",NA,2346
"794",1322,2574,"Pseudotropheus socolofi",2060,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,339,"1998-07-03T00:00:00.000Z",NA,"1998-03-07T00:00:00.000Z",NA,NA,"Females are mouthbrooders.",NA,2380
"795",8160,39644,"Pterophyllum altum",1672,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,NA,NA,339,"1998-08-20T00:00:00.000Z",10,"1998-08-20T00:00:00.000Z",NA,NA,NA,NA,47075
"796",2371,4938,"Pterophyllum scalare",46591,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,"Medium",7020,339,"1998-08-20T00:00:00.000Z",97,"2006-05-22T00:00:00.000Z",NA,NA,"Males court females during the breeding season. Both male and female guard the eggs which are attached to the surface of aquatic vegetation in a nest area (Ref. 46591). During the entire brooding cycle, bonding of the original pair of parents is maintained complete with defence of each partner against aggression or potential rivals (Ref. 46591).",NA,4717
"797",4555,9142,"Ptychochromis oligacanthus",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Eggs are layed in a nest on the ground. Larvae hatch after 8-10 days. Parents guard the young.",NA,8821
"798",3493,6640,"Pungu maclareni",13614,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-03T00:00:00.000Z",1307,"2007-08-02T22:45:12.000Z",NA,NA,"Eggs green (Ref. 26185, 53940, 58527) and ovoid, large (4x3mm) and few in number (Ref. 26185, 53940). Female is mouthbrooding (Ref. 13614), but possibly variable biparental mouthbrooder (variably one of the parents or both incubate eggs)(Ref. 58527).",NA,6327
"799",8161,39649,"Retroculus lapidifer",37197,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters",NA,NA,NA,NA,NA,1,"2001-03-09T00:00:00.000Z",NA,"2001-03-09T00:00:00.000Z",NA,NA,"Pair builds nest of about 60 cm diameter in gravel. Both parents defend nest; about 200 eggs are frequently reshuffled by both parents; larvae hatched 5-6 days after spawning.",NA,47077
"800",1291,2494,"Rhamphochromis longiceps",55949,NA,NA,NA,NA,NA,NA,"no obvious seasonal peak",0,NA,NA,NA,NA,NA,NA,NA,NA,1307,"2005-09-29T14:10:02.000Z",1307,"2005-12-07T23:01:59.000Z",NA,NA,"Mouthbrooding females and juveniles commonly found inshore, generally in surface water in the shelf and littoral zones, often in reed bays and lagoons (Ref. 55949).",NA,2297
"801",1292,2495,"Rhamphochromis macrophthalmus",55949,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1307,"2005-09-29T15:49:25.000Z",1307,"2005-12-07T23:27:59.000Z",NA,NA,"Species probably forms breeding leks on or near the bottom; juveniles are common in the adult habitat (Ref. 55949).",NA,2298
"802",1965,3812,"Rocio octofasciata",6466,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,"Medium",7020,10,"1998-01-05T00:00:00.000Z",97,"2006-05-22T00:00:00.000Z",NA,NA,"Lays eggs on substrate. Parents incubate eggs and guard young.",NA,3616
"803",2653,5614,"Sargochromis carlottae",13337,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-10-21T00:00:00.000Z",NA,"1998-10-21T00:00:00.000Z",NA,NA,"A mouth brooder, excavating a small sandscrape nest.",NA,5364
"804",2650,5599,"Sargochromis codringtonii",13337,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-10-21T00:00:00.000Z",NA,"1998-10-21T00:00:00.000Z",NA,NA,"Exhibits mouth brooding.",NA,5361
"805",2652,5611,"Sargochromis giardi",13337,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-10-21T00:00:00.000Z",NA,"1998-10-21T00:00:00.000Z",NA,NA,"A mouth brooding species. A female of 31 cm caught in a seine net carried 674 fry in her mouth.",NA,5363
"806",691,2223,"Sarotherodon caroli",2,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,3,"1991-01-11T00:00:00.000Z",NA,"1994-10-04T00:00:00.000Z",NA,NA,"It is not known which parent mouth-broods the large eggs.      ",NA,2026
"807",2231,4635,"Sarotherodon galilaeus",2,"dioecism","external",NA,NA,NA,NA,NA,1,NA,"bearers","external brooders","biparental","1",28714,NA,NA,3,"1991-01-14T00:00:00.000Z",2,"2010-09-30T00:00:00.000Z",NA,NA,"The initiative throughout courting and mating is taken predominantly by the female; female mainly responsible for the excavation of nest and defending mating territory. Pair-formation exists and is dissolved as soon as the eggs are in the parental mouth. Mouth brooding is reportedly biparental.   ",NA,1389
"808",1073,1547,"Sarotherodon linnellii",2,"dioecism","external",NA,NA,NA,NA,"Two seasonal peaks per year",0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,4,"1990-10-19T00:00:00.000Z",3,"1995-09-19T00:00:00.000Z",10,"1995-09-19T00:00:00.000Z","Brooding by both sexes, predominantly by the female.      ",NA,1445
"809",1071,1544,"Sarotherodon lohbergeri",2,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,3,"1991-01-10T00:00:00.000Z",NA,"1994-10-04T00:00:00.000Z",NA,NA,"Absence of sexual dichromatism suggests a biparental mouth-brooding function.      ",NA,1442
"810",1048,1461,"Sarotherodon melanotheron",2,"dioecism","external",NA,NA,NA,NA,"No obvious seasonal peak",1,NA,"bearers","external brooders","paternal","1",86636,NA,NA,4,"1990-10-19T00:00:00.000Z",2,"2016-06-02T00:00:00.000Z",NA,NA,"Spawns in shallow water close inshore.  Initiative in courtship, pit digging and mating activities are taken by the female. Eventually a male is stimulated to react in a mainly passive manner and a pair-bond is established; sexual dimorphism minimal; no T-stand by the partners during fertilization. Exhibits mouth-brooding habit (Ref. 6298). Males exclusively incubate the eggs (Ref. 2, 6309).",NA,1412
"811",701,2247,"Sarotherodon nigripinnis",41581,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","paternal","1",41581,NA,NA,1307,"2008-02-15T18:25:24.000Z",2,"2016-06-07T00:00:00.000Z",NA,NA,"Males carry eggs (Ref. 41581).  Males of <i>Sarotherodon nigripinnis dolloi</i> construct nest and incubate eggs (Ref. 55074). Incubatory period lasts about 14 days; female retrieves newly released young in mouth (Ref. 72506). Juveniles become independant after about 4 weeks (Ref. 55074).",NA,2051
"812",1050,1463,"Sarotherodon occidentalis",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2004-03-09T00:00:00.000Z",NA,"2004-03-09T00:00:00.000Z",NA,NA,"Oviparous (Ref. 205).  Females employ mouthbrooding to care for the young (Ref. 164).",NA,1414
"813",1072,1545,"Sarotherodon steinbachi",2,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,3,"1991-01-10T00:00:00.000Z",NA,"1995-09-19T00:00:00.000Z",10,"1995-09-19T00:00:00.000Z","Exhibits biparental mouth-brooding.      ",NA,1443
"814",5817,12640,"Satanoperca acuticeps",47081,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,NA,NA,339,"1998-07-03T00:00:00.000Z",1057,"2003-05-26T20:25:20.000Z",NA,NA,"Deposit eggs in troughs, covered with a little sand. Female tends the clutch, male defends the territory. This corrects previous information from Ref. 2060.",NA,12313
"815",5820,12646,"Satanoperca daemon",47082,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"nonguarders","brood hiders",NA,NA,NA,NA,NA,1057,"2003-05-26T00:00:00.000Z",NA,"2003-05-26T00:00:00.000Z",NA,NA,"Deposits eggs in a pit and covers them with grosser substrate. The Young find the way out by themselves.",NA,12319
"816",5508,11493,"Satanoperca jurupari",47082,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,"Medium",7020,339,"1998-06-30T00:00:00.000Z",2,"2017-08-16T00:00:00.000Z",NA,NA,"Ovophile mouth brooders. The parent fish clean the rocky substrate prior to spawning. Incubation takes place in the mouth. Juveniles use the mouth as their shelter for several weeks, where they attach themselves to the palate, by means of a specific gland (Ref. 35237).",NA,11168
"817",8257,39964,"Satanoperca leucosticta",47082,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-04-07T00:00:00.000Z",1057,"2003-05-26T20:38:07.000Z",NA,NA,"Deposit eggs on substrate. A biparental larophile mouthbrooder, taking up the larvae in the mouth. This corrects previous information from Ref. 26372.",NA,47522
"818",9221,47300,"Satanoperca pappaterra",47082,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1057,"2003-05-26T00:00:00.000Z",NA,"2003-05-26T00:00:00.000Z",NA,NA,"Ovophile mouth brooders.",NA,57778
"819",1268,2437,"Sciaenochromis ahli",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2004-03-10T00:00:00.000Z",NA,"2004-03-10T00:00:00.000Z",NA,NA,"Oviparous (Ref. 205). Eggs are fertilized externally before the female picks them up to brood in her mouth (Ref. 205).",NA,2239
"820",2647,5596,"Serranochromis angusticeps",12251,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-03-13T00:00:00.000Z",NA,"1998-10-21T00:00:00.000Z",NA,NA,"Female incubates eggs in her mouth. Parental care is exercised for a short while after hatching when the juveniles move off to shallow grassy areas and there they remain, in the Upper Zambezi, until floodwaters recede and force them back to the main river. They seek refuge in lagoons and backwaters until reaching a size large enough to avoid predation by tigerfish in the open waters of the river.",NA,5358
"821",2651,5609,"Serranochromis jallae",13337,"dioecism",NA,NA,NA,NA,NA,NA,1,13337,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-10-21T00:00:00.000Z",NA,"1998-10-21T00:00:00.000Z",NA,NA,"Incubates eggs in the mouth. Constructs a shallow concave nest on a sandy or muddy substrate in fairly shallow water.",NA,5362
"822",2648,5597,"Serranochromis macrocephalus",13337,"dioecism",NA,NA,NA,NA,NA,NA,1,13337,"bearers","external brooders",NA,NA,NA,NA,NA,10,"1998-10-21T00:00:00.000Z",NA,"1998-10-21T00:00:00.000Z",NA,NA,"A mouth brooding species.",NA,5359
